20141207183529,2014-12-07 18:35:29,2014-12-07 18:40:00,4.882204799497651
20141207192234,2014-12-07 19:22:34,2014-12-07 19:20:00,5.052020618610613
20141207192457,2014-12-07 19:24:57,2014-12-07 19:20:00,5.052020618610613
20141207201853,2014-12-07 20:18:53,2014-12-07 20:20:00,5.3067443472800555
20141207215354,2014-12-07 21:53:54,2014-12-07 21:50:00,5.6888299402842195
20141207220445,2014-12-07 22:04:45,2014-12-07 22:00:00,5.73128389506246
20141208004738,2014-12-08 00:47:38,2014-12-08 00:50:00,0.16981581911296179
20141208061219,2014-12-08 06:12:19,2014-12-08 06:10:00,1.528342372016656
20141208065917,2014-12-08 06:59:17,2014-12-08 07:00:00,1.7406121459078583
20141208082328,2014-12-08 08:23:28,2014-12-08 08:20:00,2.0802437841337817
20141208085701,2014-12-08 08:57:01,2014-12-08 09:00:00,2.2500596032467435
20141208102951,2014-12-08 10:29:51,2014-12-08 10:30:00,2.6321451962509075
20141208105516,2014-12-08 10:55:16,2014-12-08 11:00:00,2.759507060585629
20141208114944,2014-12-08 11:49:44,2014-12-08 11:50:00,2.9717768344768314
20141208140412,2014-12-08 14:04:12,2014-12-08 14:00:00,3.523678246593957
20141208142601,2014-12-08 14:26:01,2014-12-08 14:30:00,3.6510401109286783
20141208142711,2014-12-08 14:27:11,2014-12-08 14:30:00,3.6510401109286783
20141208152739,2014-12-08 15:27:39,2014-12-08 15:30:00,3.905763839598121
20141208161551,2014-12-08 16:15:51,2014-12-08 16:20:00,4.118033613489323
20141208162852,2014-12-08 16:28:52,2014-12-08 16:30:00,4.1604875682675635
20141208172429,2014-12-08 17:24:29,2014-12-08 17:20:00,4.372757342158766
20141208185251,2014-12-08 18:52:51,2014-12-08 18:50:00,4.75484293516293
20141208204800,2014-12-08 20:48:00,2014-12-08 20:50:00,5.264290392501815
20141208210550,2014-12-08 21:05:50,2014-12-08 21:10:00,5.349198302058296
20141208233518,2014-12-08 23:35:18,2014-12-08 23:40:00,5.986007623731903
20141208234019,2014-12-08 23:40:19,2014-12-08 23:40:00,5.986007623731903
20141209014721,2014-12-09 01:47:21,2014-12-09 01:50:00,0.2564565431501872
20141209041653,2014-12-09 04:16:53,2014-12-09 04:20:00,0.8975979010256552
20141209115311,2014-12-09 11:53:11,2014-12-09 11:50:00,2.821021974652059
20141209131348,2014-12-09 13:13:48,2014-12-09 13:10:00,3.162964032185642
20141209145429,2014-12-09 14:54:29,2014-12-09 14:50:00,3.5903916041026207
20141209152304,2014-12-09 15:23:04,2014-12-09 15:20:00,3.7186198756777142
20141209194727,2014-12-09 19:47:27,2014-12-09 19:50:00,4.872674319853557
20141209201233,2014-12-09 20:12:33,2014-12-09 20:10:00,4.958159834236953
20141209204315,2014-12-09 20:43:15,2014-12-09 20:40:00,5.086388105812046
20141209213736,2014-12-09 21:37:36,2014-12-09 21:40:00,5.342844648962233
20141210004301,2014-12-10 00:43:01,2014-12-10 00:40:00,6.112214278412795
20141210043121,2014-12-10 04:31:21,2014-12-10 04:30:00,0.8121123866422595
20141210052850,2014-12-10 05:28:50,2014-12-10 05:30:00,1.0685689297924466
20141210080421,2014-12-10 08:04:21,2014-12-10 08:00:00,1.7097102876679147
20141210085336,2014-12-10 08:53:36,2014-12-10 08:50:00,1.9234240736264039
20141210101440,2014-12-10 10:14:40,2014-12-10 10:10:00,2.2653661311599866
20141210120000,2014-12-10 12:00:00,2014-12-10 12:00:00,2.7355364602686634
20141210120430,2014-12-10 12:04:30,2014-12-10 12:00:00,2.7355364602686634
20141210121056,2014-12-10 12:10:56,2014-12-10 12:10:00,2.778279217460361
20141210124536,2014-12-10 12:45:36,2014-12-10 12:50:00,2.9492502462271526
20141210131820,2014-12-10 13:18:20,2014-12-10 13:20:00,3.077478517802246
